,id,text,created_at,retweet_count,favorite_count,source,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_coordinates
276,793864488734699520,RT @717Lo: When u have a tornado drill at school and Lebron shows up to help http://t.co/UxledgBRL2,2016-11-02 17:16:58,455,0,iOS,789898850387435520,Jumbocock3,Jumbocock,2016-10-22 18:38:56,,11,476,,
277,793864480820191239,RT @thingsinliffe: el clima se parece mucho al humor q tengo lluvia sol viento arcoiris lluvia tornado frio humedad calor meteoritos terrem…,2016-11-02 17:16:56,1,0,Twitter for Android,285827360,ZoHerrera,zoe ɞ,2011-04-21 21:22:12,17 ♒. camiseta numero 16 en handball. #MILEYCYRUS《Gaston Barrientos》Gimena Montiel💘 || Meli (la negrita)💖 || Pony 💗,955,201,,
278,793864441624465410,@joshdunfiles nie zdziwiłabym sie XD grad i tornado,2016-11-02 17:16:46,0,0,Twitter Web Client,459550160,ausscth,marc,2012-01-09 20:03:16,"sebastian stan jest lepszym memem niż aktorem, chris evans doprowadza mnie do palpitacji serca, a harrison osterfield nauczył mnie jak kroić hot bread",2393,1517,phan&hals trash  |-/,
279,793864407461732352,RT @saul42: Hurricane Hillary-Tornado Trump; Who is going to Triumph https://t.co/fqgbJVKspF via @saul42,2016-11-02 17:16:38,1,0,Twitter for Android,261315165,athendoflight,Franz Gil,2011-03-05 18:11:44,double chocolate cake with a sip of merlot ah!! delicious,1424,1414,Seatac WA,
280,793864379347402752,RT @deedeebronson: el clima se parece mucho al humor q tengo lluvia sol viento arcoiris lluvia tornado frio humedad calor meteoritos terrem…,2016-11-02 17:16:31,40,0,Twitter for Android,835744867,Flopa__,Flopa,2012-09-20 14:57:47,"Fanática del arte, los libros, el rock y el inglés",138,290,,
281,793864284434472960,RT @xstefanou: Βρε πως άλλαξαν τα F-16. Σαν Tornado της RAF έγιναν https://t.co/PT8GoIPTjW,2016-11-02 17:16:09,1,0,Twitter for iPhone,543535171,LamazoneBlonde,LamazoneBlonde,2012-04-02 16:21:45,"Mad Sagittarius, travel, news , sport and beauty junkie.Curious as hell. Cras ingens iterabimus aequor",1994,2109,Riding around,
282,793864273533493248,Juro q ontem teve um tornado pq qd sai na rua os coisa de lixo tavam de cabeça pra baixo,2016-11-02 17:16:06,0,0,Twitter for iPhone,1228411884,jessycalw,jéssyca,2013-02-28 21:33:23,◇,426,462,,
283,793864251509125120,@Tornado_ofRoses well yeah. But I could see her wanting to use the junkyard as a photo shoot backdrop.,2016-11-02 17:16:01,0,1,Twitter Web Client,6288372,blathering,Jen L,2007-05-24 14:56:28,native NOLA girl; Medical Librarian; living into my username.,1498,361,"New Orleans, LA",
284,793864219670249477,Pondering new stratg and weighing devils advo and counterstratge defined to make it...we support patriotism not jihad???,2016-11-02 17:15:53,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
285,793864155732123648,"RT @sickbraat: Gummo (1997)
Lonely residents of a tornado stricken Ohio town wander the landscape trying to fulfill their boring, nihilisti…",2016-11-02 17:15:38,415,0,Twitter for iPhone,2293887400,_Kreep_,A$HLEY,2014-01-20 17:20:31,🌱,505,475,"Chesapeake, VA",
286,793864148673302528,"THAT'S how you open on Broadway!
Sheryl Lee Ralph IS the tornado that dropped the house, a force of nature.… https://t.co/lz6io3FScu",2016-11-02 17:15:36,0,3,Twitter for iPhone,633918594,RichardEWaits,Richard E. Waits,2012-07-12 15:57:54,All Entertainment. Performer. Co-Host/Producer for Broadway Download (https://t.co/KR0Pwd6Xf4),1017,174,NYC,
287,793864132365684736,We have a GREAT #podcast episode for you while you're eating leftover #Halloween Candy. Check out Ep 24!   https://t.co/GJ9If5gzPs… #history,2016-11-02 17:15:33,0,0,Sprout Social,724655082575269889,tornado_talk,Tornado Talk,2016-04-25 17:43:29,"Tornadoes+history+storytelling = Our #podcast. Hosted by Dan Holiday & Jen Narramore. Tweets about the show, tornado history/articles & current severe wx events",503,338,,
288,793864105564209152,I added a video to a @YouTube playlist https://t.co/GPiGN1imX9 [DnB] Tornado warning,2016-11-02 17:15:26,0,0,Google,768737896463495168,venomdevil1123,Venom Devil,2016-08-25 09:12:51,This is the official Twitter of Venom Devil. I just started making electro music. If you want to support me go check out my youtube channel and my soundcloud.,5,11,Bosnia and Herzegovina,
289,793864049305853953,"RT @SuperRandomish: ""We're still looking for a side project""

Tornado: *raises hand* we could flip houses

""We've been over this, it's not…",2016-11-02 17:15:13,317,0,Twitter for iPhone,2855215261,txlsugirl,give me grits,2014-10-14 05:06:03,I still love grits.,130,150,,
290,793864029290627072,エレクトロニック・アーツ の FIFA 16 (英語版) [オンラインコード] を Amazon でチェック！ https://t.co/P4q13IfVuI  - 売れ筋人気商品☆,2016-11-02 17:15:08,0,0,twittbot.net,208957290,tornado_go,PCゲーム情報局,2010-10-28 07:53:21,（2013/06/23 仕様変更）,8211,8309,Amazon.co.jpアソシエイト,
291,793864028988792832,RT @deedeebronson: el clima se parece mucho al humor q tengo lluvia sol viento arcoiris lluvia tornado frio humedad calor meteoritos terrem…,2016-11-02 17:15:08,40,0,Twitter for iPhone,457787287,CamiAgostina94,Cuak Cuak,2012-01-07 20:32:24,!,257,171,,
292,793864002543685636,#Bottle automatically mixes drinks with the press of a button. #Buy https://t.co/1HklIpsYjX https://t.co/3avg01viIv,2016-11-02 17:15:02,0,0,Buffer,2453413123,tgifdeals,Deal Jones,2014-04-19 16:28:59,,634,1475,,
293,793863992456413184,"RT @MartinoHuari: Que curso del orto,seguro se viene un tornado y ellos van igual",2016-11-02 17:14:59,5,0,Twitter for Android,2894170612,tomasMcanob,TomásMedina,2014-11-27 02:59:12,"Verte feliz y festejar con vos!!! 🔴⚫

Snap: tomas.medina74
Instagram : tomas.canob",765,564,Escuela Boneo,
294,793863988467625985,"RT @DEADGAMING_live: GTA 5 ONLINE *NEW* TORNADO RAT ROD, *LIMITED TIME* PAST DLC ITEMS ARE BACK, buy it while you can!: https://t.co/E0RJlR…",2016-11-02 17:14:58,3,0,Twitter for Android,3048380433,igorichkovic,Igorgeous,2015-02-21 01:59:36,,51,138,,
295,793863984289976322,RT @BlacksnightYT: @damtehh ni el tornado te puede mover,2016-11-02 17:14:57,12,0,Twitter for Android,738924872802271232,HereEduardo99,Eduardo💀,2016-06-04 02:46:33,LVL 16 | Monterrey N.L México #HailKrneAsada:v | Admi de DkS | Peveper:v | Legit | 30 fps | NA Pinger | 40 Wins en @Epicube :'v | GG | IGN: SantoClosXD,79,258,México,
296,793863982209794048,Gostei de um vídeo @YouTube https://t.co/KwZfFzOUR5 INÉDITAS - #JOÃO KLÉBER SHOW - 30/10/2016 - TONINHO TORNADO E,2016-11-02 17:14:57,0,0,Google,334798337,carlos_barro,DOCA eduardo barro,2011-07-13 17:50:45,''viver...sobreviver...prosseguindo para o alvo''... tentando fazer a diferença e somando...algo de bom prá mim e para os outros!!!!!....,184,1910,brasil,
297,793863961481449472,No tuvieron mejor idea que pasar a las 11 de la matina a ofrecerme un tornado re flama.. son tan giles aveces,2016-11-02 17:14:52,0,0,Twitter for Android,433097454,Fuckofffall,Matías,2011-12-10 04:18:38,"Yo tampoco se vivir , estoy improvisando | @maatigb instA",392,931,desde el Olimpo.,
298,793863941332107270,"RT @MartinoHuari: Que curso del orto,seguro se viene un tornado y ellos van igual",2016-11-02 17:14:47,5,0,Twitter for iPhone,2489004144,Sofi__Perez,Sofía,2014-05-11 00:09:27,¡Que en el fin del mundo me encuentren haciendo Gimnasia Artística! -Rosario Central -15 años- LPDA,1344,961,"Rosario, Argentina",
299,793863845873876992,Βρε πως άλλαξαν τα F-16. Σαν Tornado της RAF έγιναν https://t.co/PT8GoIPTjW,2016-11-02 17:14:24,1,3,Twitter Web Client,31875085,xstefanou,Aris Chatzistefanou,2009-04-16 15:10:09,journalist,47056,947,Athens ,
300,793863836382134272,Hey Gabriel...kei Stress... in der Apotheke gibts Anti-StressMittel nennt sich #Cannabis...kann doch bestimmt nen T… https://t.co/rbPYAygOX7,2016-11-02 17:14:22,0,0,Twitter Web Client,48467726,blutherz,Carsten Hermes,2009-06-18 19:55:43,"Cannabispatient mit Ausnahmegenehmigung nach BtMG §3 Abs. 2 (Official german medical cannabispatient) FiSi Temp Rentner, Coach, Cyberpunk, Verhaltensgestört :P",444,847,Erlangen,
301,793863773203431429,Me gustó un video de @YouTube de @xxstratusxx https://t.co/ot8CJLP8MO GTA 5 | PRIMERA CARRERA CON EL TORNADO RAT ROD!!! - GTA V,2016-11-02 17:14:07,0,0,Google,725415602488250368,sebas19147,sebithas189,2016-04-27 20:05:32,tiene un canal en youtube en el cual quiere avansar hasta cumplir su sueño,34,171,"Medellín, Colombia",
302,793863726566965248,Me gustaría mucho filmar un tornado,2016-11-02 17:13:56,0,0,Twitter for Android,196403951,Gabymaidana0487,💕De Erika💕,2010-09-29 01:17:44,"18 Never Say Die~Y si tenés mándale mecha~/Cumbia/
Fanático de River Plate♥ Piscis♓ #Dakar Universitario
⚾31⚾ Categoría A2 de Softbol Morón⚾",1585,1397,Buenos Aires - Moreno,
303,793863699299721217,RT @DonVillaa: Gracias a la Ruta 30 el tornado no llegó a Artigas!,2016-11-02 17:13:49,19,0,Twitter Web Client,2409348414,tahiYGZ,Tahi🐾,2014-03-24 17:53:03,15 Inviernos❄️ -Canceriana♋ -Malumatica💙 -CNdeF♥,688,1893,"Artigas,Uruguay",
304,793863688243572736,RT @BlacksnightYT: @damtehh ni el tornado te puede mover,2016-11-02 17:13:47,12,0,TweetDeck,2868444165,lxnee_,lone♿️,2014-11-09 05:05:36,13 - todo me sale mal,435,98,Argentina,
305,793863673320177665,RT @xkcdComic: Tornado Safety Tips https://t.co/i6xHyk6l6P https://t.co/020iWYhZtF https://t.co/yrN5Sv6asw,2016-11-02 17:13:43,120,0,Twitter for iPhone,20529061,wbaehr,rheab sew,2009-02-10 17:39:35,Creating bugs.,86,369,CAK,
306,793863626654355460,RT @BlacksnightYT: @damtehh ni el tornado te puede mover,2016-11-02 17:13:32,12,0,Twitter for Android,3082684288,xSebaVI,Papishulo,2015-03-09 22:11:54,XVI/ Emerald IV / Marki :3 / Shooter /       🐭  ♥                                                       IGN:i_2,427,77,☠ Uruguay   ♥ ,
307,793863543582027776,"Hoy la vida se ha tornado de un color distinto. Te fuiste, pero a mi me quedó un gran vacío en el corazón",2016-11-02 17:13:12,0,0,Twitter for iPhone,2970354627,florenciaprie13,Floo 💫,2015-01-09 20:51:50,➰No reconozco el punto justo donde hay que frenar➰,898,1052,"Soriano, Uruguay",
308,793863446894940164,RT @liisandroB: Él tornado de Lucas Martinez 😍,2016-11-02 17:12:49,1,0,Twitter for Android,1374691807,Poioxx,Julian  ',2013-04-23 14:13:41,"17 | ♋ • no estoy orgulloso pero así es como soy. × las chicas, las drogas,  mi guitarra, james bond y madonna",2094,632, el chaperío | CGT,
309,793863383636439040,RT @xkcdComic: Tornado Safety Tips https://t.co/i6xHyk6l6P https://t.co/020iWYhZtF https://t.co/yrN5Sv6asw,2016-11-02 17:12:34,120,0,Twitter for iPhone,3297827326,JasonMWX,Jason Myers,2015-05-25 13:06:39,University of Oklahoma Meteorology class of 2019. Boomer Sooner! Ohio raised Oklahoma transplant. Private Pilot,215,395,"Troy, OH",
310,793863351684173824,"RT @gtafiveallday: Tornado Rat Rod cruise

Did you know there are at least 5 unique versions of the Tornado in #GTAonline

Can you guess th…",2016-11-02 17:12:26,14,0,Twitter for iPhone,2280799933,rijkeluiskind,jan de tatta,2014-01-07 15:52:15,,219,966,,
311,793863307509858304,RT @MiguelCapito: Contenedores de Dolores se llueven x error al colocar alarmas. El tornado se llevó el liceo y hay ladrones q se pueden ll…,2016-11-02 17:12:16,18,0,Twitter for iPhone,2385982962,CordonesAndres,Andres Cordones,2014-03-13 00:07:22,Contador Público. Oriental. Futbolero. Padre.,71,193,"Montevideo, Uy",
312,793863250295173120,RT @BraddJaffy: So Biden just slipped on his Ray-Bans in the middle of a speech slamming Trump https://t.co/nb4HrqnajU,2016-11-02 17:12:02,513,0,Twitter for iPhone,337535623,Tornado_ofRoses,Savannah Grace ⚜,2011-07-18 05:26:17,She was chaos and beauty intertwined. A tornado of roses from divine. - S. Orgunwall | UL grad | Education & outreach at @HermannGrima | Not cool™ or popular™ |,596,277,NOLA,
313,793863214924693505,Voy a poner a cargar el celu antes q venga el tornado y no tenga con que entretenerme.,2016-11-02 17:11:54,0,0,Twitter for Android,544816298,BelSanso,Belén Sansone,2012-04-04 03:53:22,,28,25,Buenos Aires,
314,793863184356638720,@rosesmclver there's a tv show based in Oklahoma about a girl whose brother brings his fiancé home and there's a tornado and they have sex,2016-11-02 17:11:47,0,0,Twitter for iPhone,2414189839,regina_milfs,a-yo™🏳️‍🌈,2014-03-27 12:51:42,Harleen Frances Quinzel has taken over my entire life || Lana Maria is my savior || jmo is my daddy || LANA TWEETED 9-29-16,1175,2381,lana parrilla's face,
315,793863150659665920,RT @CoryMonteith: oh. IT'S A SHARK TORNADO.,2016-11-02 17:11:39,178579,0,Twitter Web Client,367210260,rllyduda,garnet,2011-09-03 15:41:01,"a maior piranha que você respeita
e piranha, mesmo, piranhona.
GRANDONA PRA CARALHO",290,881,,
316,793863099015192580,"RT @trumpette01: @greggutfeld ""Trump is a tornado and Hillary is the trailer park""! That is awesome! #PodestaEmails26 #WednesdayWisdom #Hil…",2016-11-02 17:11:26,7,0,Twitter for iPhone,480074801,trumpette01,Deplorable Becky,2012-02-01 03:04:23,A tiny buzz saw for #DonaldJTrump #BasketofDeplorables #HillarysHealth #SuperPredators #TacoBowls #BasementDwellers #Redneck #Irredeemable #WomenWhoVoteTrump,1769,1919,"Chicago, IL",
317,793863092098637825,"@VariensGhost @KottonKlown @QueenOfFuckery @TORNADO_CHICK @ChingonRasta @trutherbotwhite 

I got klown's # on speed… https://t.co/2jEP04Ag2L",2016-11-02 17:11:25,0,0,Twitter for Android,165309942,___Prof_V___,*Professor Varien*,2010-07-11 05:52:38,AKA: Professor Bud Holstinkz Director of Mias Hertz School of SmartAssology #HumanZoo,4569,4548,"Phoenix, Arizona",
318,793863073589137408,RT @TheScaryNature: Plasma Tornado on the surface of the sun https://t.co/DfQQjoWLpP,2016-11-02 17:11:20,540,0,Twitter for iPad,2748034889,lynn_viets,Lynn Viets,2014-08-20 14:49:20,"pragmatic Buddhist, trumpet-honking scientist, space Traveler, human (currently)",189,170,orbiting a small sun,
319,793862989375873025,@brittmazza it creeped me out! lol im thinking it's amber alert or tornado warning but I haven't received anything via my phone..,2016-11-02 17:11:00,0,0,Twitter for iPhone,557276835,marcosdotnet,MARCOS,2012-04-18 20:31:00,what is done with love is done well,870,474,,
320,793862897164320768,Él tornado de Lucas Martinez 😍,2016-11-02 17:10:38,1,0,Twitter for Android,1564338511,liisandroB,Licha,2013-07-02 23:08:49,"snap:lisandrob10 //

EN LAS PEORES SE CONOCEN LOS MEJORES.",2042,1349,Santa Elena E.R Argentina ,
321,793862895125704704,"RT @joanneagnes25: #Outnumbered 

Trump is the tornado and Hillary is the trailer park. Greg Gutfeld😂

#Hillary4Prison 
#DrainTheSwamp 
#MA…",2016-11-02 17:10:38,3,0,Twitter for iPhone,381311273,greggypoo65,Gregory Poole,2011-09-28 03:17:39,"Native Ohioan, living in Hawaii. But will always be a Buckeye. Retired from Honolulu Poliice Dept. Vietnam Vet. Grandfather. Spend time golfing and traveling.",401,200,"Hawaii, USA",
322,793862789429358592,"RT @iamAtheistGirl: the buybull belt = tornado alley 

also the most poor, uneducated, unhealthy muricans we have to offer. 

conclusion? g…",2016-11-02 17:10:12,10,0,Twitter for Android,715784392485027841,LuciousGreyson,Lucious Greyson,2016-04-01 06:14:32,"irreverent , #highIQ , high functioning #sociopath , atheist , and master of myself. This is the age of reason people! Get with the program!",20,17,United States,
323,793862773583208448,Hurricane Hillary-Tornado Trump; Who is going to Triumph https://t.co/fqgbJVKspF via @saul42,2016-11-02 17:10:09,1,1,Twitter Web Client,119161370,saul42,Tactical Investor,2010-03-02 21:14:49,Utilizing key elements of Technical analysis with the most compelling elements of mass psychology to determine stock market topping and bottoming action.,85341,67687,USA,
324,793862713231323137,"@rudekaty right??? Little kids in cute costumes are my weakness, so those pictures of Luna just 😍😍😍😍😍",2016-11-02 17:09:54,0,2,Twitter for iPhone,337535623,Tornado_ofRoses,Savannah Grace ⚜,2011-07-18 05:26:17,She was chaos and beauty intertwined. A tornado of roses from divine. - S. Orgunwall | UL grad | Education & outreach at @HermannGrima | Not cool™ or popular™ |,596,277,NOLA,
325,793862569442349056,Και στην φωτογραφία Tornado... https://t.co/MfPoNPD7oU,2016-11-02 17:09:20,0,0,Twitter for Android,90266948,JHRoss,Νεφελιμγερέτης,2009-11-15 22:51:04,"Απόμακρος... απόκρυμνος... ο νεφελιμγερέτης της ψυχής μου, σε πεδιάδες πράσινες κοιμάται... βλάστηση οργιώδης τα όνειρά του, στον χώρο τους εισβάλλω...",1214,1303,ATHENS - GREECE,
326,793862533052497920,"GAMEPLAY NUEVAS CARTAS: MAGO ELECTRICO, ELITE DE BARBAROS, TORNADO Y HECHIZO DE CLONACIÓN!: https://t.co/SJ4Me4VTFc via @YouTube",2016-11-02 17:09:11,0,0,Google,2895076276,zvoicer,Zvoicer! 49к,2014-11-27 19:43:18,Desarrollador de apps y videojuegos | También soy un sexy Youtuber ;),11990,170,España,
327,793862502278922240,"ΣΤΗ ΦΩΤΟΓΡΑΦΙΑ ΜΑΣ ΕΝΑ TORNADO !
ΑΛΛΑ ΣΤΟ ΜΠΟΥΤΣΟ ΜΑΣ ! https://t.co/NBfNDbw859",2016-11-02 17:09:04,0,0,Twitter Web Client,3002222596,stouioul,κυνηγος κεραυνων,2015-01-27 22:20:37,ΠΤΑΝΑ ΘΑ ΠΙΘΑΝΣ !,1059,968,,
328,793862494355730432,@Tornado_ofRoses I agree...I love her. But I'm glad she took those steps to protect her psyche. The costume pics were the best!!!,2016-11-02 17:09:02,0,1,Twitter for Android,490956234,rudekaty,Rude Katy,2012-02-13 03:03:32,"Once a Tar Heel, always a Tar Heel.
Not always rude, but you've been warned  #peopleeitherloveorhateme #hashtagaddict #typoqueen",647,943,LI to NC to NOLA ,
329,793862480351072256,I hate how I look cute in the morning at home but when I come home after school I look like I got hit by a tornado,2016-11-02 17:08:59,0,0,Twitter for iPhone,2869302796,Akemah_,akemah♡,2014-11-09 17:35:56,Spread positivity. | | Volleyball,148,268,Not that important ,
330,793862439951593472,But at this rate I risk bowing.,2016-11-02 17:08:49,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
331,793862378475651072,"RT @GTA_V_SNAPS: Declasse Tornado Rat Rod!

#gta #gta5 #gtav #rockstargames @RockstarGames https://t.co/w7bGrwEWL5",2016-11-02 17:08:34,7,0,Twitter for Android,422072348,Lucky_Luc1an0,Lucky,2011-11-26 19:31:22,GTA Photographer | PSN Lucky__Luc1an0_ | Leader of Notorious Outlaws & Murder inc,2383,304,"Los Santos, San Andreas",
332,793862359840231424,"RT @stephenjmolloy: *air horn sound*
*second air horn sound*
Me: ""This isn't deodorant.""",2016-11-02 17:08:30,13839,0,Twitter for Android,2582051611,AIDS_TORNADO,Cpt. Chronik,2014-06-22 10:54:27,gt: xCaptainChronik,144,78,Alberta,
333,793862297047404544,We need a job where we salute troops how a USCINC would.,2016-11-02 17:08:15,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
334,793862249777623040,Even worse than a Sharknado — last week’s #cyber tornado crashed major websites. https://t.co/RLtzUOMKA2 https://t.co/VdFTYz4e4P,2016-11-02 17:08:04,0,1,Oktopost,27420030,ScottPurtill,Scott Purtill,2009-03-29 12:59:10,"Financial consultant - Audit, Tax, Business Consulting for middle market businesses and individuals",49,94,"Lansing, MI",
335,793862247395098624,RT @MitchellFox_6: During the tornado drill? Really http://t.co/mAq78ZK9df,2016-11-02 17:08:03,35,0,Twitter for iPad,332436535,kennacav3,mckenna,2011-07-09 20:13:46,Hellen Keller is a conspiracy | Mathew 19:26,647,267,Subway,
336,793862228336193536,RT @Scoop____: 👂👂 tornado sirens🤔🤔,2016-11-02 17:07:59,1,0,Twitter for iPhone,39862292,ChillGuyRy,Ry,2009-05-13 23:00:55,"If it doesn't affect you, it doesn't concern you, & it damn sure won't move you.",1528,666,"Austin, TX  Garland, TX",
337,793862178143023104,RT @BlacksnightYT: @damtehh ni el tornado te puede mover,2016-11-02 17:07:47,12,0,Twitter for iPad,736631239503843328,pstch2005,🌪O$CAR 🌪,2016-05-28 18:52:28,Neymar Fucking Boss | OSCAR | Jugador de minecraft | 1 WIN | UHC con : @PeleMaster10 y @ EliezitorXD | #NHJP | Me Gusta El Fútbol y estoy re chiteado en fútbol,55,324,Todo El Dia En Minecraft,
338,793862065244864512,👂👂 tornado sirens🤔🤔,2016-11-02 17:07:20,1,0,Twitter for Android,302944446,Scoop____,$teeze Loui$e,2011-05-22 01:34:38,God fearing: Business major: SFA: Garland/ Mesquite: SC: Yeahh_t: 📲🏀: God got my back:: IG: Specialtnok,1696,1372,"Dallas, TX",
339,793862021930323968,"RT @happy_heart14: The Declasse Tornado Rat Rod 
#Rockstargames | #GTAV | #GTAOnline | #TMGT | #Mood | #SnapmaticArt | #GTAPhotographers |…",2016-11-02 17:07:09,16,0,Twitter for iPhone,760795661134553088,MALIBU_shooter,MALIBU,2016-08-03 11:13:15,,54,95,,
340,793862018293915648,"TRUMP is the ""Tornado"" and Hillary is the ""Trailer Park"" 👊🏼🇺🇸🌪- .@greggutfeld 
#StongerWithoutHer #DrainTheSwamp… https://t.co/yVgJg569FG",2016-11-02 17:07:09,0,1,Twitter for iPad,902907878,designshoediva,Susan S,2012-10-25 00:38:51,"The law of averages says you have 14,000 days left on this planet. I'm hell bent on making the very most of every one of them! #MAGA NO LISTS = BLOCK",1844,2835,USA,
341,793861896210448384,El lunes hubo un tornado en piriapolis,2016-11-02 17:06:39,0,0,Twitter Web Client,713935301173972992,ChaelinShit,YG Trash,2016-03-27 03:46:54,#SuperJunior #BigBang #2NE1 GirlsGeneration,60,62,Uruguay,
342,793861887024693248,"RT @gtafiveallday: My new Declasse Tornado Rat Rod

#GTAV #GTAOnline @RockstarGames https://t.co/QPWsajAdE3",2016-11-02 17:06:37,31,0,Twitter for iPhone,760795661134553088,MALIBU_shooter,MALIBU,2016-08-03 11:13:15,,54,95,,
343,793861798797512704,Was that the tornado alarm??,2016-11-02 17:06:16,0,0,Twitter for iPhone,1689256255,perez214_jr,goose,2013-08-21 21:03:50,,234,496,"Garland, TX",
344,793861754165993473,"RT @SuperRandomish: ""We're still looking for a side project""

Tornado: *raises hand* we could flip houses

""We've been over this, it's not…",2016-11-02 17:06:06,317,0,Twitter for iPhone,195832496,AndrewChamings,Andrew W Chamings,2010-09-27 17:48:06,From a field in England. Writer. Screenwriter. As seen in @theatlantic @drownedinsound @thebolditalic @sfgate https://t.co/CmkarpCMac,1565,999,"California, USA",
345,793861564700909568,"RT @gtafiveallday: Tornado Rat Rod cruise

Did you know there are at least 5 unique versions of the Tornado in #GTAonline

Can you guess th…",2016-11-02 17:05:20,14,0,Twitter for iPhone,760795661134553088,MALIBU_shooter,MALIBU,2016-08-03 11:13:15,,54,95,,
346,793861521587798016,😂😂 tornado fuzz 🌪 https://t.co/sXFuEgAQJd,2016-11-02 17:05:10,1,3,Twitter for iPhone,220206406,CammPadre,Cammeron,2010-11-27 02:40:12,#NS♏↪,392,387,Columbus OH #NORTHSIDE,
347,793861475806896129,"They said:
TRUMPS THE Tornado
HILLARY IS THE TRAILER",2016-11-02 17:04:59,0,0,Twitter for Android,2782608217,TheWackyReport,Wacky Sports,2014-08-31 16:33:32,Psychology & The Human elements & The Computer = A powerful  Long Term Success.,264,117,Horse Capital Of the World,
348,793861441845690368,Well that was weird. My ringtone is a tornado siren and it rang the same exact time the monthly tornado siren test went off. #iwanttornados😔,2016-11-02 17:04:51,0,0,Twitter for iPhone,49481243,SvrTroposphere,David Ruffini,2009-06-22 00:37:00,Storm Chaser-Hockey-Anaheim Ducks-NJ Devils-Live stream during severe weather at https://t.co/OXbk8ziLlg,3105,769,"Anchorage, AK",
349,793861423629754372,Got #Metals? Let @MetalZaner help manage your price risk with the Tornado® hedging platform - Call 312.277.0140… https://t.co/rsB965IFRj,2016-11-02 17:04:47,0,0,Twitter Web Client,112550586,ZanerGroup,Zaner Group LLC,2010-02-08 22:31:59,"Trading futures, options on futures, and/or retail off-exchange foreign currencies involves substantial risk of loss and is not suitable for all investors.",4533,1024,"Chicago, IL",
350,793861365773414400,Tornado drill https://t.co/u0IwOkmkGT,2016-11-02 17:04:33,0,0,Facebook,27300341,jdisom,John Isom,2009-03-28 20:20:44,"Musician, Space nerd, history lover, Alabama sports fan and all around attempting at being the exemplary father, husband, and christian...",880,2155,"Huntsville, AL",
351,793861353404502016,"RT @OhNoSheTwitnt: Glamour naming Bono ""Woman of the Year"" is just another example of a man getting a job despite there being women more qu…",2016-11-02 17:04:30,466,0,Twitter for iPhone,68226471,Biscuit_Tornado,Jim Gould,2009-08-23 20:19:00,TAFKA@yhf. #ImWithHer #NeverTrump #PenceIsLawfulEvil #goddamnhashtagsareeatingmybio,768,549,"Indiana, USA",
352,793861340272222209,You care less our men as officers and women in uniform.  We don't care your jihad when we have bereavement.,2016-11-02 17:04:27,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
353,793861338107940864,"RT @OhNoSheTwitnt: If Bono is Glamour's Woman of the Year, I officially declare Michelle Obama to be U2's Greatest Frontman of All Time.",2016-11-02 17:04:26,370,0,Twitter for iPhone,68226471,Biscuit_Tornado,Jim Gould,2009-08-23 20:19:00,TAFKA@yhf. #ImWithHer #NeverTrump #PenceIsLawfulEvil #goddamnhashtagsareeatingmybio,768,549,"Indiana, USA",
354,793861323188793345,When they test the tornado sirens how do they know if they all work? Does someone go to each one or are they just like yeah sounds good,2016-11-02 17:04:23,0,0,Twitter for iPhone,425409458,_CarliePG_,carlie,2011-11-30 23:47:59,UW-Madison 2017 PEOPLE Scholar,337,324,"Wisconsin, USA",
355,793861318143074304,RT @DestroyingClip: Tornado destroys school gym! https://t.co/QwM006LSBe,2016-11-02 17:04:22,973,0,Twitter for iPhone,793842431091408896,mixologistmeg,Meg Heaney,2016-11-02 15:49:19,,5,44,"East Stroudsburg, PA",
356,793861307405508608,Yo the tornado siren went off right as I was driving by with my window down and I flinched hard...,2016-11-02 17:04:19,0,0,Twitter for iPhone,3975999799,blaneb12,Blane Burnett,2015-10-22 03:29:48,3-9-15,80,64,Sherwood,
357,793861295976091648,"Is this a tornado over us?  hail stones...heavy wind, thunder + lightning...",2016-11-02 17:04:16,0,0,Twitter for BlackBerry®,723200119294857217,12106Eleanor,Layla's Outpost,2016-04-21 17:21:59,Memories. Registered with FABASA_/www.fabasa.co.za. Landed on the moon.  Its not funny!,102,87,South Africa,
358,793861254813212672,"Potatoes never looked this good!
Tornado Potato, Curly Fries, Ribbon Fries, Potato Chips, French Fries and much... https://t.co/4VsrC3Rv7R",2016-11-02 17:04:07,0,0,Facebook,2237628973,PotatoSTornado,PotatoSTornado,2013-12-09 13:11:05,,37,62,"Toronto, Ontario",
359,793861204037013508,RT @beczs: Twitter https://t.co/Gj51vQ0JUu,2016-11-02 17:03:54,55,0,Twitter for iPhone,68226471,Biscuit_Tornado,Jim Gould,2009-08-23 20:19:00,TAFKA@yhf. #ImWithHer #NeverTrump #PenceIsLawfulEvil #goddamnhashtagsareeatingmybio,768,549,"Indiana, USA",
